Time (s),Distance (m)
4.26,3.09
4.28,3.09
4.3,3.11
4.32,3.11
4.34,3.14
4.36,3.15
4.38,3.15
4.4,3.17
4.42,3.18
4.45,3.19
4.46,3.19
4.48,3.22
4.5,3.22
4.52,3.23
4.54,3.23
4.56,3.26
4.58,3.26
4.6,3.27
4.62,3.27
4.64,3.28
4.66,3.29
4.68,3.3
4.7,3.31
4.72,3.31
4.74,3.32
4.76,3.32
4.78,3.33
4.8,3.34
4.82,3.34
4.84,3.35
4.86,3.36
4.88,3.37
4.9,3.37
4.92,3.38
4.94,3.39
4.96,3.39
4.98,3.4
5.01,3.43
5.02,3.43
5.05,3.45
5.06,3.45
5.09,3.46
5.1,3.47
5.12,3.48
5.14,3.51
5.16,3.52
5.18,3.53
5.2,3.55
5.22,3.57
5.25,3.58
5.26,3.6
5.28,3.61
5.3,3.6
5.33,3.62
5.34,3.63
5.36,3.67
5.38,3.66
5.4,3.67
5.42,3.68
5.44,3.68
5.46,3.7
5.48,3.7
5.5,3.7
5.53,3.72
5.54,3.73
5.57,3.73
5.58,3.75
5.61,3.74
5.62,3.76
5.65,3.78
5.66,3.77
5.69,3.81
5.7,3.82
5.72,3.84
5.74,3.84
5.77,3.85
5.78,3.85
5.8,3.87
5.82,3.88
5.84,3.89
5.86,3.89
5.88,3.92
5.9,3.92
5.92,3.92
5.94,3.93
5.96,3.94
5.98,3.96
6.0,3.95
6.02,3.97
6.05,3.99
6.06,4.0
6.09,4.01
6.1,4.01
6.13,4.03
6.14,4.04
6.16,4.06
6.18,4.06
6.21,4.08
6.22,4.09
6.25,4.11
6.26,4.11
6.29,4.14
6.3,4.15
6.33,4.16
6.34,4.17
6.36,4.16
6.38,4.18
6.4,4.21
6.42,4.22
6.44,4.22
6.46,4.23
6.49,4.24
6.5,4.25
6.52,4.26
6.54,4.26
6.57,4.27
6.58,4.28
6.61,4.28
6.62,4.29
6.64,4.3
6.66,4.29
6.68,4.3
6.7,4.33
6.72,4.33
6.74,4.33
6.76,4.33
6.78,4.34
6.8,4.37
6.82,4.37
6.85,4.36
6.86,4.39
6.88,4.39
6.9,4.4
6.92,4.42
6.94,4.44
6.96,4.46
6.98,4.46
7.01,4.47
7.02,4.47
7.04,4.51
7.06,4.52
7.08,4.54
7.1,4.56
7.12,4.57
7.14,4.59
7.16,4.6
7.18,4.62
7.2,4.63
7.22,4.64
7.25,4.65
7.26,4.66
7.29,4.68
7.3,4.69
7.33,4.69
7.34,4.7
7.37,4.72
7.38,4.72
7.4,4.74
7.42,4.73
7.45,4.74
7.46,4.76
7.49,4.77
7.5,4.77
7.53,4.78
7.54,4.8
7.57,4.82
7.58,4.82
7.6,4.82
7.62,4.85
7.64,4.86
7.66,4.85
7.68,4.87
7.7,4.87
7.72,4.89
7.74,4.89
7.76,4.91
7.78,4.91
7.8,4.93
7.82,4.93
7.84,4.95
7.86,4.97
7.89,4.98
7.9,4.99
7.93,5.0
7.94,5.01
7.97,5.03
7.98,5.04
8.01,5.06
8.02,5.06
8.04,5.07
8.06,5.1
8.08,5.1
8.1,5.12
8.13,5.14
8.14,5.15
8.16,5.16
8.18,5.16
8.2,5.19
8.22,5.17
8.24,5.19
8.26,5.2
8.29,5.22
8.3,5.24
8.33,5.22
8.34,5.25
8.37,5.25
8.38,5.25
8.41,5.27
8.42,5.3
8.44,5.29
8.46,5.3
8.48,5.31
8.5,5.31
8.52,5.33
8.54,5.32
8.56,5.33
8.58,5.34
8.61,5.35
8.62,5.36
8.64,5.37
8.66,5.38
8.68,5.4
8.7,5.39
8.72,5.42
8.74,5.42
8.76,5.44
8.78,5.45
8.81,5.46
8.82,5.47
8.85,5.48
8.86,5.49
8.89,5.5
8.9,5.51
8.92,5.54
8.94,5.53
8.96,5.55
8.98,5.56
9.01,5.58
9.02,5.6
9.04,5.62
9.06,5.62
9.09,5.65
9.1,5.65
9.12,5.68
9.14,5.7
9.17,5.68
9.18,5.7
9.21,5.73
9.22,5.74
9.24,5.73
9.26,5.75
9.29,5.75
9.3,5.77
9.32,5.78
9.34,5.78
9.36,5.77
9.38,5.79
9.41,5.82
9.42,5.81
9.44,5.84
9.46,5.85
9.48,5.85
9.5,5.86
9.52,5.87
9.54,5.87
9.56,5.88
9.58,5.88
9.6,5.92
9.62,5.91
9.65,5.9
9.66,5.94
9.69,5.94
9.7,5.95
9.73,5.98
9.74,5.96
9.76,5.96
9.78,6.0
9.8,6.02
9.82,6.0
9.84,6.03
9.86,6.05
9.89,6.04
9.9,6.06
9.93,6.07
9.94,6.1
9.97,6.09
9.98,6.1
10.0,6.1
10.02,6.14
10.04,6.15
10.06,6.16
10.09,6.16
10.1,6.16
10.13,6.19
10.14,6.2
10.16,6.24
10.18,6.23
10.21,6.24
10.22,6.24
10.24,6.24
10.26,6.26
10.29,6.29
10.3,6.28
10.33,6.3
10.34,6.3
10.36,6.33
10.38,6.32
10.4,6.31
10.42,6.33
10.45,6.34
10.46,6.36
10.49,6.36
10.5,6.36
10.52,6.36
10.54,6.38
10.57,6.39
10.58,6.37
10.61,6.39
10.62,6.39
10.64,6.4
10.66,6.42
10.68,6.42
10.7,6.44
10.72,6.45
10.74,6.46
10.76,6.46
10.78,6.48
10.8,6.47
10.82,6.5
10.85,6.53
10.86,6.53
10.88,6.54
10.9,6.54
10.92,6.57
10.94,6.56
10.97,6.59
10.98,6.62
11.01,6.61
11.02,6.61
11.05,6.66
11.06,6.65
11.08,6.67
11.1,6.67
11.13,6.69
11.14,6.71
11.16,6.7
11.18,6.72
11.2,6.72
11.22,6.73
11.25,6.75
11.26,6.77
11.28,6.76
11.3,6.76
11.32,6.8
11.34,6.78
11.36,6.8
11.38,6.8
11.4,6.83
11.42,6.84
11.45,6.85
11.46,6.86
11.49,6.86
11.5,6.86
11.52,6.89
11.54,6.91
11.56,6.92
11.58,6.93
11.6,6.93
11.62,6.93
11.64,6.97
11.66,6.97
11.68,7.0
11.7,7.02
11.72,7.02
11.74,7.03
11.77,7.03
11.78,7.06
11.81,7.08
11.82,7.09
11.85,7.07
11.86,7.1
11.88,7.13
11.9,7.15
11.92,7.15
11.94,7.18
11.97,7.19
11.98,7.19
12.01,7.23
12.02,7.24
12.05,7.25
12.06,7.27
12.09,7.27
12.1,7.28
12.13,7.32
12.14,7.32
12.17,7.33
12.18,7.34
12.2,7.33
12.22,7.35
12.24,7.37
12.26,7.38
12.28,7.38
12.3,7.38
12.32,7.39
12.34,7.41
12.36,7.41
12.38,7.44
12.4,7.44
12.42,7.46
12.45,7.48
12.46,7.47
12.48,7.49
12.5,7.49
12.52,7.5
12.54,7.51
12.56,7.53
12.58,7.54
12.6,7.57
12.62,7.57
12.64,7.58
12.66,7.6
12.69,7.63
12.7,7.61
12.73,7.64
12.74,7.63
12.77,7.67
12.78,7.66
12.8,7.68
12.82,7.67
12.85,7.7
12.86,7.72
12.89,7.73
12.9,7.78
12.92,7.77
12.94,7.78
12.97,7.79
12.98,7.82
13.0,7.81
13.02,7.84
13.04,7.83
13.06,7.85
13.08,7.85
13.1,7.85
13.13,7.87
13.14,7.89
13.16,7.89
13.18,7.92
13.2,7.93
13.22,7.91
13.24,7.92
13.26,7.97
13.29,7.96
13.3,7.97
13.32,7.99
13.34,8.0
13.36,8.01
13.38,8.01
13.4,8.02
13.42,8.05
13.44,8.07
13.46,8.06
13.49,8.07
13.5,8.12
13.53,8.12
13.54,8.15
13.56,8.15
13.58,8.15
13.6,8.17
13.62,8.19
13.65,8.19
13.66,8.21
13.69,8.23
13.7,8.26
13.72,8.26
13.74,8.31
13.77,8.29
13.78,8.29
13.81,8.32
13.82,8.32
13.85,8.35
13.86,8.39
13.89,8.38
13.9,8.37
13.92,8.39
13.94,8.42
13.96,8.41
13.98,8.43
14.0,8.43
14.02,8.45
14.04,8.44
14.06,8.45
14.09,8.46
14.1,8.48
14.13,8.51
14.14,8.47
14.16,8.52
14.18,8.52
14.21,8.52
14.22,8.54
14.25,8.57
14.26,8.55
14.28,8.57
14.3,8.57
14.33,8.58
14.34,8.61
14.37,8.6
14.38,8.63
14.41,8.66
14.42,8.66
14.44,8.66
14.46,8.7
14.48,8.69
14.5,8.69
