Time (s),Distance (m)
4.27,3.04
4.28,3.05
4.3,3.06
4.32,3.07
4.34,3.08
4.36,3.08
4.38,3.09
4.4,3.09
4.42,3.09
4.44,3.1
4.46,3.11
4.48,3.12
4.5,3.13
4.52,3.12
4.54,3.14
4.56,3.14
4.58,3.15
4.6,3.17
4.63,3.18
4.64,3.19
4.66,3.2
4.68,3.2
4.7,3.2
4.72,3.22
4.75,3.23
4.76,3.23
4.78,3.24
4.8,3.25
4.82,3.26
4.84,3.28
4.86,3.28
4.88,3.28
4.91,3.31
4.92,3.31
4.94,3.33
4.96,3.33
4.98,3.35
5.0,3.35
5.02,3.37
5.04,3.38
5.06,3.39
5.08,3.4
5.11,3.42
5.12,3.44
5.15,3.45
5.16,3.45
5.18,3.48
5.2,3.5
5.23,3.52
5.24,3.53
5.26,3.53
5.28,3.55
5.3,3.56
5.32,3.58
5.34,3.58
5.36,3.59
5.39,3.61
5.4,3.63
5.42,3.63
5.44,3.63
5.47,3.64
5.48,3.65
5.5,3.66
5.52,3.67
5.54,3.67
5.56,3.67
5.58,3.69
5.6,3.69
5.62,3.7
5.64,3.71
5.66,3.72
5.68,3.73
5.7,3.75
5.72,3.74
5.74,3.76
5.76,3.76
5.78,3.78
5.8,3.79
5.82,3.8
5.84,3.81
5.87,3.81
5.88,3.82
5.9,3.84
5.92,3.86
5.94,3.87
5.96,3.89
5.98,3.9
6.0,3.91
6.02,3.93
6.04,3.95
6.06,3.94
6.08,3.96
6.1,3.98
6.12,3.99
6.14,4.0
6.16,4.02
6.18,4.02
6.2,4.05
6.23,4.06
6.24,4.07
6.26,4.07
6.28,4.09
6.3,4.09
6.32,4.1
6.34,4.1
6.36,4.12
6.38,4.12
6.4,4.13
6.42,4.13
6.44,4.15
6.47,4.17
6.48,4.17
6.5,4.2
6.52,4.21
6.54,4.2
6.56,4.22
6.58,4.22
6.61,4.22
6.62,4.23
6.64,4.23
6.67,4.24
6.68,4.26
6.7,4.25
6.72,4.28
6.74,4.27
6.76,4.28
6.79,4.28
6.8,4.31
6.82,4.3
6.84,4.31
6.86,4.32
6.88,4.34
6.9,4.35
6.92,4.36
6.94,4.36
6.96,4.39
6.98,4.39
7.0,4.4
7.02,4.41
7.04,4.43
7.06,4.43
7.08,4.44
7.1,4.45
7.12,4.46
7.14,4.48
7.16,4.47
7.18,4.51
7.2,4.52
7.22,4.54
7.24,4.54
7.26,4.57
7.28,4.57
7.3,4.56
7.32,4.59
7.34,4.6
7.36,4.62
7.38,4.62
7.4,4.63
7.43,4.63
7.44,4.65
7.46,4.66
7.48,4.67
7.5,4.68
7.52,4.69
7.55,4.7
7.56,4.69
7.58,4.7
7.6,4.72
7.62,4.73
7.64,4.74
7.66,4.75
7.68,4.75
7.7,4.77
7.72,4.76
7.74,4.79
7.76,4.79
7.78,4.81
7.8,4.82
7.82,4.83
7.84,4.83
7.86,4.85
7.88,4.87
7.9,4.87
7.92,4.88
7.94,4.89
7.96,4.9
7.99,4.91
8.0,4.93
8.03,4.94
8.04,4.95
8.06,4.96
8.08,4.98
8.11,4.99
8.12,4.99
8.15,5.03
8.16,5.02
8.19,5.06
8.2,5.05
8.22,5.08
8.24,5.07
8.26,5.08
8.28,5.09
8.3,5.09
8.32,5.13
8.35,5.12
8.36,5.13
8.38,5.14
8.4,5.15
8.42,5.15
8.44,5.15
8.46,5.17
8.48,5.19
8.5,5.19
8.52,5.2
8.54,5.21
8.56,5.21
8.58,5.22
8.6,5.22
8.62,5.23
8.64,5.24
8.66,5.25
8.68,5.25
8.7,5.27
8.72,5.28
8.75,5.29
8.76,5.29
8.78,5.3
8.8,5.3
8.83,5.31
8.84,5.32
8.86,5.32
8.88,5.34
8.9,5.36
8.92,5.36
8.94,5.4
8.96,5.4
8.98,5.42
9.0,5.42
9.03,5.45
9.04,5.47
9.06,5.47
9.08,5.48
9.1,5.48
9.12,5.49
9.14,5.51
9.16,5.52
9.18,5.54
9.2,5.55
9.22,5.55
9.24,5.57
9.26,5.58
9.28,5.59
9.3,5.59
9.32,5.6
9.34,5.61
9.36,5.61
9.38,5.61
9.4,5.64
9.43,5.64
9.44,5.64
9.46,5.67
9.48,5.66
9.51,5.68
9.52,5.68
9.54,5.69
9.56,5.7
9.58,5.72
9.6,5.71
9.63,5.72
9.64,5.72
9.66,5.74
9.68,5.75
9.71,5.77
9.72,5.76
9.74,5.77
9.76,5.78
9.78,5.81
9.8,5.79
9.82,5.82
9.84,5.81
9.86,5.84
9.88,5.84
9.9,5.86
9.92,5.88
9.94,5.88
9.96,5.88
9.98,5.91
10.0,5.93
10.02,5.93
10.04,5.95
10.06,5.96
10.08,5.98
10.1,5.98
10.12,6.0
10.14,6.03
10.16,6.05
10.18,6.04
10.2,6.05
10.23,6.07
10.24,6.07
10.26,6.1
10.28,6.09
10.3,6.1
10.32,6.09
10.35,6.1
10.36,6.13
10.39,6.15
10.4,6.15
10.42,6.15
10.44,6.16
10.47,6.18
10.48,6.15
10.5,6.17
10.52,6.21
10.55,6.24
10.56,6.2
10.58,6.22
10.6,6.22
10.62,6.24
10.64,6.25
10.66,6.26
10.68,6.27
10.7,6.27
10.72,6.3
10.74,6.29
10.76,6.32
10.78,6.31
10.8,6.33
10.82,6.34
10.84,6.36
10.86,6.37
10.88,6.38
10.9,6.39
10.92,6.41
10.94,6.41
10.96,6.43
10.99,6.44
11.0,6.44
11.02,6.46
11.04,6.46
11.06,6.48
11.08,6.49
11.1,6.52
11.12,6.52
11.15,6.54
11.16,6.52
11.18,6.54
11.2,6.54
11.23,6.54
11.24,6.57
11.26,6.58
11.28,6.57
11.3,6.61
11.32,6.6
11.34,6.62
11.36,6.62
11.38,6.63
11.4,6.65
11.42,6.65
11.44,6.67
11.46,6.68
11.48,6.68
11.5,6.7
11.52,6.69
11.55,6.7
11.56,6.72
11.59,6.72
11.6,6.72
11.62,6.76
11.64,6.75
11.66,6.76
11.68,6.78
11.7,6.79
11.72,6.77
11.74,6.8
11.76,6.82
11.78,6.83
11.8,6.85
11.82,6.86
11.84,6.88
11.86,6.89
11.88,6.92
11.9,6.92
11.92,6.92
11.95,6.94
11.96,6.96
11.98,6.98
12.0,6.97
12.02,7.0
12.04,7.02
12.06,7.03
12.08,7.01
12.1,7.05
12.12,7.05
12.14,7.08
12.16,7.06
12.18,7.09
12.2,7.09
12.22,7.12
12.24,7.12
12.27,7.12
12.28,7.15
12.31,7.15
12.32,7.15
12.35,7.16
12.36,7.17
12.38,7.18
12.4,7.18
12.42,7.19
12.44,7.22
12.47,7.24
12.48,7.23
12.5,7.23
12.52,7.25
12.54,7.25
12.56,7.25
12.58,7.27
12.6,7.29
12.62,7.31
12.64,7.3
12.66,7.32
12.68,7.3
12.71,7.34
12.72,7.34
12.74,7.35
12.76,7.36
12.78,7.4
12.8,7.4
12.82,7.43
12.84,7.42
12.86,7.45
12.88,7.46
12.9,7.47
12.92,7.49
12.95,7.48
12.96,7.5
12.98,7.52
13.0,7.53
13.02,7.52
13.04,7.57
13.06,7.55
13.08,7.59
13.11,7.57
13.12,7.59
13.14,7.6
13.16,7.62
13.18,7.6
13.2,7.62
13.22,7.63
13.24,7.66
13.26,7.67
13.28,7.69
13.3,7.67
13.32,7.68
13.34,7.69
13.36,7.71
13.38,7.71
13.4,7.72
13.42,7.7
13.44,7.74
13.47,7.73
13.48,7.74
13.5,7.77
13.52,7.77
13.55,7.78
13.56,7.82
13.58,7.83
13.6,7.82
13.62,7.82
13.64,7.85
13.66,7.87
13.68,7.87
13.7,7.88
13.72,7.89
13.75,7.9
13.76,7.93
13.78,7.95
13.8,7.95
13.82,7.96
13.84,7.98
13.86,7.99
13.88,8.0
13.9,8.02
13.92,8.0
13.94,8.03
13.96,8.04
13.99,8.08
14.0,8.07
14.02,8.1
14.04,8.1
14.06,8.11
14.08,8.12
14.1,8.13
14.12,8.14
14.14,8.13
14.16,8.13
14.18,8.16
14.2,8.19
14.22,8.17
14.24,8.17
14.26,8.18
14.28,8.18
14.3,8.2
14.32,8.21
14.34,8.23
14.36,8.23
14.39,8.26
14.4,8.24
14.43,8.26
14.44,8.28
14.46,8.27
14.48,8.28
14.51,8.31
14.52,8.29
14.54,8.32
14.56,8.34
14.58,8.33
14.6,8.35
14.62,8.34
14.64,8.36
14.66,8.39
14.68,8.4
14.7,8.42
14.72,8.43
14.74,8.44
14.76,8.45
14.78,8.46
14.8,8.46
14.82,8.47
14.84,8.51
14.87,8.51
14.88,8.55
14.9,8.56
14.92,8.56
14.94,8.55
14.96,8.59
14.98,8.59
15.0,8.6
15.03,8.62
15.04,8.62
15.06,8.63
15.08,8.66
15.1,8.65
15.12,8.66
15.14,8.67
15.16,8.66
15.18,8.69
15.2,8.72
15.23,8.74
