Time (s),Distance (m)
12.84,5.55
12.86,5.55
12.88,5.56
12.91,5.58
12.92,5.58
12.95,5.6
12.96,5.6
12.99,5.59
13.0,5.61
13.03,5.63
13.04,5.63
13.07,5.64
13.08,5.66
13.11,5.67
13.12,5.69
13.14,5.7
13.16,5.68
13.18,5.73
13.2,5.73
13.22,5.73
13.24,5.74
13.26,5.76
13.28,5.78
13.3,5.77
13.32,5.79
13.34,5.79
13.36,5.81
13.38,5.81
13.4,5.83
13.43,5.84
13.44,5.83
13.46,5.85
13.48,5.85
13.5,5.87
13.52,5.86
13.55,5.88
13.56,5.88
13.58,5.89
13.6,5.91
13.62,5.89
13.64,5.9
13.67,5.91
13.68,5.9
13.71,5.92
13.72,5.92
13.75,5.92
13.76,5.94
13.78,5.94
13.8,5.95
13.82,5.95
13.84,5.97
13.86,5.97
13.88,5.98
13.91,5.97
13.92,5.99
13.94,5.99
13.96,5.99
13.99,5.98
14.0,5.99
14.02,6.01
14.05,6.01
14.06,6.02
14.09,6.02
14.11,6.03
14.12,6.03
14.15,6.06
14.16,6.06
14.18,6.06
14.2,6.07
14.22,6.08
14.24,6.09
14.26,6.1
14.28,6.1
14.31,6.1
14.32,6.11
14.34,6.13
14.36,6.14
14.39,6.15
14.4,6.16
14.43,6.19
14.44,6.19
14.47,6.19
14.48,6.2
14.51,6.24
14.52,6.23
14.54,6.25
14.56,6.28
14.58,6.28
14.6,6.28
14.63,6.32
14.64,6.29
14.66,6.32
14.68,6.32
14.71,6.33
14.72,6.34
14.75,6.34
14.76,6.34
14.78,6.33
14.8,6.38
14.82,6.38
14.84,6.36
14.87,6.38
14.88,6.39
14.9,6.38
14.92,6.38
14.94,6.37
14.96,6.38
14.98,6.39
15.0,6.4
15.03,6.41
15.04,6.41
15.06,6.41
15.08,6.41
15.11,6.43
15.12,6.42
15.15,6.44
15.16,6.45
15.19,6.47
15.2,6.46
15.22,6.47
15.24,6.47
15.27,6.5
15.28,6.48
15.31,6.49
15.32,6.52
15.34,6.52
15.36,6.53
15.38,6.54
15.4,6.55
15.43,6.55
15.44,6.55
15.46,6.58
15.48,6.57
15.51,6.61
15.52,6.58
15.54,6.61
15.56,6.64
15.58,6.63
15.6,6.64
15.63,6.66
15.64,6.64
15.67,6.66
15.68,6.68
15.7,6.7
15.72,6.71
15.75,6.72
15.76,6.74
15.78,6.73
15.8,6.73
15.82,6.75
15.84,6.76
15.87,6.78
15.88,6.78
15.91,6.83
15.92,6.81
15.95,6.83
15.96,6.82
15.98,6.85
16.0,6.85
16.02,6.83
16.04,6.86
16.07,6.86
16.08,6.91
16.11,6.87
16.12,6.88
16.14,6.88
16.16,6.89
16.18,6.91
16.2,6.89
16.23,6.89
16.24,6.91
16.26,6.93
16.28,6.93
16.31,6.94
16.32,6.94
16.34,6.97
16.36,6.94
16.38,6.99
16.4,6.96
16.43,6.97
16.44,6.97
16.46,6.99
16.48,6.98
16.5,6.98
16.52,7.01
16.54,7.01
16.56,7.03
16.59,7.03
16.6,7.03
16.63,7.05
16.64,7.06
16.66,7.07
16.68,7.06
16.7,7.06
16.72,7.09
16.74,7.1
16.76,7.09
16.79,7.11
16.8,7.15
16.82,7.14
16.84,7.17
16.87,7.17
16.88,7.17
16.9,7.18
16.92,7.2
16.94,7.22
16.96,7.23
16.99,7.24
17.0,7.24
17.03,7.27
17.04,7.26
17.06,7.28
17.08,7.3
17.1,7.29
17.12,7.3
17.14,7.32
17.16,7.34
17.18,7.34
17.2,7.35
17.23,7.35
17.24,7.36
17.26,7.36
17.28,7.36
17.3,7.38
17.32,7.38
17.35,7.38
17.36,7.38
17.39,7.4
17.4,7.4
17.43,7.39
17.44,7.41
17.47,7.41
17.48,7.42
17.5,7.43
17.52,7.44
17.54,7.44
17.56,7.43
17.59,7.45
17.6,7.45
17.63,7.46
17.64,7.47
17.67,7.47
17.68,7.49
17.7,7.49
17.72,7.5
17.75,7.49
17.76,7.52
17.79,7.5
17.8,7.53
17.83,7.54
17.84,7.53
17.86,7.55
17.88,7.54
17.91,7.58
17.92,7.59
17.94,7.6
17.96,7.59
17.99,7.62
18.0,7.64
18.03,7.62
18.04,7.63
18.06,7.66
18.08,7.67
18.1,7.67
18.13,7.69
18.15,7.69
18.16,7.69
18.19,7.71
18.2,7.74
18.23,7.74
18.24,7.75
18.26,7.77
18.28,7.77
18.3,7.77
18.32,7.78
18.34,7.81
18.36,7.8
18.38,7.83
18.4,7.84
18.42,7.85
18.44,7.86
18.46,7.85
18.48,7.85
18.5,7.86
18.52,7.87
18.54,7.89
18.56,7.91
18.58,7.88
18.6,7.92
18.62,7.93
18.64,7.92
18.67,7.91
18.68,7.93
18.71,7.96
18.72,7.93
18.74,7.92
18.76,7.95
18.79,7.96
18.8,7.95
18.82,7.95
18.84,7.96
18.87,7.98
18.88,7.98
18.9,7.99
18.92,8.0
18.94,7.99
18.96,7.98
18.99,8.0
19.0,8.02
19.03,8.03
19.04,8.04
19.07,8.06
19.08,8.09
19.11,8.08
19.12,8.11
19.14,8.13
19.16,8.12
19.18,8.12
19.2,8.13
19.23,8.16
19.24,8.16
19.26,8.17
19.29,8.16
19.3,8.2
19.32,8.2
19.35,8.21
19.36,8.23
19.38,8.23
19.4,8.25
19.42,8.26
19.44,8.3
19.46,8.3
19.48,8.31
19.51,8.32
19.52,8.32
19.55,8.33
19.56,8.37
19.58,8.34
19.6,8.37
19.63,8.4
19.64,8.37
19.67,8.38
19.68,8.42
19.7,8.41
19.72,8.41
19.74,8.39
19.76,8.45
19.78,8.46
19.8,8.44
19.83,8.44
19.84,8.47
19.87,8.47
19.88,8.45
19.91,8.46
19.92,8.47
19.94,8.5
19.96,8.5
19.99,8.5
20.0,8.52
20.03,8.52
20.04,8.54
20.07,8.54
20.08,8.54
20.1,8.55
20.12,8.55
20.14,8.55
20.16,8.59
20.18,8.58
20.2,8.59
20.23,8.62
20.24,8.62
20.27,8.61
20.28,8.62
20.3,8.66
20.32,8.68
20.34,8.65
20.36,8.7
