Time (s),Distance (m)
7.43,6.01
7.44,6.03
7.47,6.05
7.48,6.05
7.51,6.06
7.52,6.08
7.55,6.08
7.56,6.1
7.58,6.09
7.6,6.12
7.63,6.14
7.64,6.16
7.66,6.18
7.68,6.2
7.71,6.22
7.72,6.24
7.74,6.25
7.76,6.26
7.79,6.29
7.8,6.27
7.82,6.29
7.84,6.29
7.86,6.33
7.88,6.36
7.9,6.37
7.92,6.37
7.95,6.37
7.96,6.4
7.99,6.42
8.0,6.44
8.03,6.44
8.04,6.47
8.06,6.48
8.08,6.47
8.1,6.48
8.12,6.51
8.15,6.52
8.16,6.55
8.19,6.52
8.2,6.52
8.22,6.57
8.24,6.57
8.26,6.58
8.28,6.61
8.3,6.63
8.32,6.62
8.34,6.63
8.36,6.67
8.38,6.68
8.4,6.68
8.43,6.69
8.44,6.71
8.46,6.71
8.48,6.75
8.5,6.76
8.52,6.8
8.55,6.8
8.56,6.83
8.59,6.84
8.6,6.84
8.62,6.85
8.64,6.87
8.67,6.9
8.68,6.91
8.7,6.89
8.72,6.9
8.74,6.91
8.76,6.95
8.78,6.94
8.8,6.96
8.82,6.96
8.84,6.97
8.87,7.0
8.88,6.99
8.9,7.01
8.92,7.02
8.94,7.04
8.96,7.03
8.98,7.05
9.0,7.06
9.02,7.1
9.04,7.1
9.06,7.07
9.08,7.12
9.1,7.12
9.12,7.15
9.15,7.17
9.16,7.17
9.19,7.2
9.2,7.21
9.22,7.23
9.24,7.24
9.27,7.24
9.28,7.26
9.3,7.28
9.32,7.31
9.35,7.34
9.36,7.35
9.39,7.35
9.4,7.36
9.43,7.37
9.44,7.4
9.46,7.4
9.48,7.42
9.51,7.44
9.52,7.46
9.55,7.49
9.56,7.49
9.59,7.52
9.6,7.5
9.63,7.55
9.64,7.53
9.66,7.55
9.68,7.55
9.7,7.57
9.72,7.59
9.75,7.59
9.76,7.63
9.79,7.61
9.8,7.62
9.82,7.64
9.84,7.65
9.86,7.67
9.88,7.65
9.91,7.66
9.92,7.67
9.94,7.69
9.96,7.67
9.99,7.74
10.0,7.72
10.02,7.73
10.04,7.78
10.06,7.74
10.08,7.77
10.1,7.78
10.12,7.78
10.15,7.82
10.16,7.83
10.19,7.85
10.2,7.84
10.22,7.88
10.24,7.88
10.27,7.9
10.28,7.92
10.31,7.94
10.32,7.95
10.35,7.98
10.36,7.99
10.39,7.99
10.4,7.96
10.43,7.99
10.44,7.99
10.47,8.02
10.48,8.02
10.5,8.02
10.52,8.03
10.54,8.04
10.56,8.06
10.59,8.08
10.6,8.06
10.63,8.08
10.64,8.08
10.67,8.08
10.68,8.08
10.7,8.1
10.72,8.13
10.74,8.14
10.76,8.14
10.79,8.17
10.8,8.18
10.82,8.19
10.84,8.2
10.86,8.23
10.88,8.26
10.91,8.28
10.92,8.27
10.95,8.3
10.96,8.32
10.99,8.32
11.0,8.36
11.03,8.35
11.04,8.37
11.06,8.4
11.08,8.44
11.1,8.45
11.12,8.46
11.15,8.51
11.16,8.49
11.18,8.52
11.2,8.52
11.22,8.56
11.24,8.56
11.26,8.59
11.28,8.58
11.31,8.58
11.32,8.6
11.35,8.59
11.36,8.62
11.38,8.62
11.4,8.66
11.42,8.65
11.44,8.68
11.47,8.68
11.48,8.68
11.51,8.69
