Time (s),Distance (m)
8.5,8.0
8.52,8.02
8.55,8.06
8.56,8.06
8.58,8.08
8.6,8.07
8.62,8.09
8.64,8.09
8.66,8.11
8.68,8.1
8.7,8.14
8.72,8.17
8.74,8.16
8.76,8.16
8.78,8.18
8.8,8.2
8.83,8.22
8.84,8.21
8.87,8.24
8.88,8.22
8.9,8.26
8.92,8.28
8.94,8.29
8.96,8.3
8.98,8.33
9.0,8.35
9.02,8.36
9.04,8.38
9.06,8.43
9.08,8.41
9.1,8.42
9.12,8.48
9.14,8.47
9.16,8.47
9.19,8.51
9.2,8.53
9.22,8.56
9.24,8.55
9.26,8.58
9.28,8.6
9.3,8.6
9.32,8.61
9.34,8.63
9.36,8.65
9.39,8.67
9.4,8.66
9.43,8.66
9.44,8.71
9.46,8.73
