Time (s),Distance (m)
7.42,7.2
7.44,7.2
7.46,7.24
7.48,7.26
7.5,7.24
7.52,7.29
7.54,7.29
7.56,7.29
7.58,7.32
7.6,7.35
7.62,7.35
7.64,7.36
7.66,7.4
7.68,7.4
7.7,7.43
7.72,7.43
7.74,7.47
7.76,7.46
7.78,7.5
7.8,7.52
7.82,7.52
7.84,7.54
7.86,7.56
7.88,7.58
7.9,7.6
7.92,7.62
7.94,7.66
7.96,7.67
7.98,7.66
8.0,7.69
8.02,7.7
8.04,7.73
8.06,7.74
8.08,7.75
8.1,7.74
8.12,7.77
8.14,7.78
8.16,7.83
8.18,7.79
8.2,7.84
8.22,7.85
8.24,7.85
8.26,7.89
8.28,7.9
8.3,7.92
8.32,7.95
8.34,7.93
8.36,7.98
8.38,7.99
8.4,8.01
8.42,7.99
8.44,8.03
8.46,8.06
8.48,8.07
8.5,8.07
8.52,8.11
8.54,8.13
8.56,8.12
8.58,8.15
8.6,8.18
8.62,8.19
8.64,8.17
8.66,8.2
8.68,8.21
8.7,8.25
8.72,8.23
8.74,8.25
8.76,8.27
8.78,8.29
8.8,8.31
8.82,8.32
8.84,8.34
8.86,8.34
8.88,8.36
8.9,8.38
8.92,8.38
8.94,8.42
8.96,8.43
8.98,8.45
9.0,8.47
9.02,8.49
9.04,8.52
9.06,8.53
9.08,8.53
9.1,8.55
9.12,8.57
9.14,8.57
9.16,8.59
9.18,8.62
9.2,8.63
9.22,8.65
9.24,8.64
9.26,8.68
9.28,8.68
