Time (s),Distance (m)
3.23,4.32
3.24,4.34
3.27,4.37
3.28,4.39
3.31,4.42
3.32,4.42
3.35,4.44
3.36,4.45
3.38,4.47
3.4,4.51
3.42,4.5
3.44,4.52
3.46,4.55
3.48,4.57
3.51,4.6
3.52,4.61
3.55,4.65
3.56,4.64
3.59,4.68
3.6,4.69
3.62,4.72
3.64,4.73
3.66,4.76
3.68,4.77
3.71,4.8
3.72,4.83
3.75,4.87
3.76,4.86
3.79,4.89
3.8,4.91
3.82,4.93
3.84,4.92
3.87,4.95
3.88,4.97
3.91,4.99
3.92,5.0
3.95,5.03
3.96,5.04
3.99,5.06
4.0,5.1
4.02,5.1
4.04,5.11
4.07,5.13
4.08,5.14
4.11,5.17
4.12,5.2
4.14,5.21
4.16,5.23
4.19,5.26
4.2,5.26
4.22,5.29
4.24,5.32
4.27,5.34
4.28,5.35
4.3,5.37
4.32,5.42
4.35,5.43
4.36,5.43
4.38,5.46
4.4,5.49
4.43,5.49
4.44,5.53
4.47,5.55
4.48,5.56
4.51,5.6
4.52,5.59
4.55,5.6
4.56,5.63
4.59,5.66
4.6,5.66
4.63,5.69
4.64,5.7
4.66,5.72
4.68,5.73
4.7,5.77
4.72,5.77
4.75,5.79
4.76,5.81
4.79,5.83
4.8,5.84
4.83,5.89
4.84,5.88
4.86,5.9
4.88,5.94
4.91,5.95
4.92,5.99
4.95,6.0
4.96,6.0
4.99,6.03
5.0,6.03
5.02,6.04
5.04,6.06
5.06,6.09
5.08,6.12
5.1,6.13
5.12,6.16
5.15,6.17
5.16,6.18
5.18,6.19
5.2,6.21
5.23,6.22
5.24,6.24
5.27,6.26
5.28,6.27
5.31,6.31
5.32,6.32
5.35,6.36
5.36,6.36
5.39,6.4
5.4,6.42
5.42,6.42
5.44,6.46
5.47,6.49
5.48,6.5
5.51,6.53
5.52,6.55
5.55,6.57
5.56,6.59
5.58,6.61
5.6,6.6
5.63,6.64
5.64,6.67
5.67,6.68
5.68,6.68
5.7,6.71
5.72,6.73
5.75,6.76
5.76,6.77
5.79,6.79
5.8,6.79
5.83,6.79
5.84,6.81
5.86,6.84
5.88,6.86
5.9,6.88
5.92,6.88
5.95,6.92
5.96,6.96
5.99,6.94
6.0,6.98
6.02,7.0
6.04,7.01
6.07,7.02
6.08,7.04
6.11,7.06
6.12,7.09
6.14,7.12
6.16,7.15
6.18,7.16
6.2,7.19
6.23,7.2
6.24,7.21
6.27,7.21
6.28,7.25
6.31,7.28
6.32,7.29
6.35,7.29
6.36,7.33
6.39,7.33
6.4,7.34
6.42,7.37
6.44,7.38
6.46,7.4
6.48,7.43
6.51,7.43
6.52,7.45
6.55,7.49
6.56,7.5
6.58,7.5
6.6,7.53
6.63,7.56
6.64,7.59
6.67,7.6
6.68,7.6
6.71,7.63
6.72,7.67
6.75,7.69
6.76,7.67
6.78,7.71
6.8,7.74
6.82,7.77
6.84,7.76
6.87,7.78
6.88,7.8
6.91,7.84
6.92,7.83
6.95,7.84
6.96,7.88
6.99,7.89
7.0,7.9
7.03,7.92
7.04,7.91
7.07,7.95
7.08,7.97
7.11,8.01
7.12,8.01
7.14,8.02
7.16,8.05
7.18,8.08
7.2,8.1
7.23,8.13
7.24,8.13
7.27,8.18
7.28,8.16
7.31,8.19
7.32,8.21
7.34,8.22
7.36,8.23
7.39,8.26
7.4,8.28
7.43,8.32
7.44,8.31
7.46,8.31
7.48,8.35
7.5,8.35
7.52,8.35
7.54,8.4
7.56,8.41
7.59,8.43
7.6,8.45
7.63,8.48
7.64,8.46
7.67,8.49
7.68,8.51
7.71,8.54
7.72,8.55
7.74,8.58
7.76,8.6
7.78,8.61
7.8,8.63
7.83,8.66
7.84,8.66
7.87,8.69
7.88,8.69
7.91,8.71
