Time (s),Distance (m)
8.5,4.22
8.52,4.23
8.54,4.24
8.56,4.25
8.58,4.26
8.6,4.26
8.62,4.27
8.64,4.29
8.66,4.29
8.68,4.29
8.7,4.3
8.72,4.31
8.74,4.32
8.76,4.31
8.78,4.34
8.8,4.34
8.82,4.35
8.84,4.35
8.86,4.37
8.88,4.36
8.9,4.37
8.92,4.37
8.94,4.39
8.96,4.38
8.98,4.4
9.0,4.4
9.02,4.4
9.04,4.41
9.06,4.41
9.08,4.42
9.1,4.42
9.12,4.42
9.14,4.43
9.16,4.43
9.18,4.43
9.2,4.46
9.22,4.45
9.24,4.45
9.26,4.46
9.28,4.47
9.3,4.45
9.32,4.48
9.34,4.52
9.36,4.52
9.38,4.52
9.4,4.53
9.42,4.53
9.44,4.54
9.46,4.55
9.48,4.56
9.5,4.56
9.52,4.56
9.54,4.59
9.56,4.59
9.58,4.6
9.6,4.61
9.62,4.63
9.64,4.63
9.66,4.64
9.68,4.65
9.7,4.65
9.72,4.67
9.74,4.67
9.76,4.7
9.78,4.7
9.8,4.71
9.82,4.72
9.84,4.72
9.86,4.72
9.88,4.75
9.9,4.75
9.92,4.74
9.94,4.76
9.96,4.76
9.98,4.79
10.0,4.79
10.02,4.81
10.04,4.8
10.06,4.8
10.08,4.8
10.1,4.8
10.12,4.82
10.14,4.82
10.16,4.85
10.18,4.85
10.2,4.86
10.22,4.86
10.24,4.86
10.26,4.88
10.28,4.88
10.31,4.87
10.32,4.88
10.34,4.89
10.36,4.9
10.39,4.9
10.4,4.9
10.42,4.91
10.44,4.92
10.46,4.93
10.48,4.93
10.5,4.93
10.52,4.93
10.54,4.94
10.56,4.95
10.58,4.94
10.6,4.95
10.62,4.95
10.64,4.96
10.66,4.97
10.68,4.97
10.7,4.97
10.72,4.98
10.74,4.99
10.76,4.99
10.78,5.0
10.8,5.0
10.82,5.01
10.84,5.02
10.86,5.03
10.88,5.04
10.9,5.04
10.92,5.05
10.94,5.05
10.96,5.06
10.98,5.08
11.0,5.08
11.02,5.09
11.04,5.1
11.06,5.09
11.08,5.1
11.1,5.11
11.12,5.12
11.14,5.13
11.16,5.14
11.18,5.16
11.2,5.16
11.22,5.15
11.24,5.17
11.27,5.17
11.28,5.18
11.3,5.18
11.32,5.18
11.34,5.18
11.36,5.2
11.38,5.21
11.4,5.22
11.42,5.22
11.44,5.23
11.46,5.24
11.48,5.24
11.51,5.25
11.52,5.24
11.54,5.25
11.56,5.26
11.58,5.25
11.6,5.26
11.62,5.26
11.64,5.26
11.66,5.27
11.68,5.25
11.7,5.28
11.72,5.28
11.74,5.31
11.76,5.3
11.78,5.3
11.8,5.32
11.82,5.31
11.84,5.31
11.86,5.32
11.88,5.31
11.9,5.33
11.92,5.33
11.94,5.35
11.96,5.33
11.98,5.35
12.0,5.35
12.02,5.36
12.04,5.36
12.06,5.37
12.08,5.4
12.1,5.4
12.12,5.39
12.14,5.4
12.16,5.41
12.18,5.41
12.2,5.41
12.22,5.43
12.24,5.43
12.26,5.44
12.28,5.44
12.3,5.46
12.32,5.45
12.34,5.46
12.36,5.47
12.38,5.48
12.4,5.47
12.42,5.47
12.44,5.46
12.46,5.48
12.48,5.48
12.5,5.5
12.52,5.5
12.54,5.52
12.56,5.5
12.58,5.5
12.6,5.53
12.62,5.53
12.64,5.54
12.66,5.54
12.68,5.53
12.7,5.55
12.72,5.54
12.74,5.53
12.76,5.57
12.78,5.56
12.8,5.57
12.82,5.58
12.84,5.57
12.86,5.59
12.88,5.59
12.9,5.61
12.92,5.61
12.94,5.6
12.96,5.62
12.98,5.6
13.0,5.63
13.02,5.63
13.04,5.62
13.06,5.63
13.08,5.63
13.1,5.65
13.12,5.63
13.15,5.64
13.16,5.64
13.18,5.64
13.2,5.63
13.22,5.65
13.24,5.63
13.26,5.65
13.28,5.66
13.3,5.67
13.32,5.67
13.34,5.67
13.36,5.67
13.38,5.67
13.4,5.69
13.42,5.68
13.44,5.69
13.47,5.72
13.48,5.7
13.5,5.7
13.52,5.73
13.54,5.72
13.56,5.7
13.58,5.73
13.6,5.73
13.62,5.73
13.64,5.74
13.66,5.75
13.68,5.75
13.7,5.76
13.72,5.76
13.74,5.76
13.76,5.77
13.78,5.78
13.8,5.8
13.82,5.81
13.84,5.79
13.86,5.81
13.88,5.81
13.9,5.81
13.92,5.8
13.94,5.82
13.96,5.83
13.98,5.81
14.0,5.83
14.02,5.84
14.04,5.85
14.06,5.85
14.08,5.87
14.1,5.87
14.12,5.87
14.14,5.89
14.16,5.88
14.18,5.88
14.2,5.89
14.22,5.91
14.24,5.91
14.26,5.91
14.28,5.91
14.3,5.92
14.32,5.92
14.34,5.94
14.36,5.93
14.38,5.96
14.4,5.94
14.42,5.97
14.44,5.96
14.46,5.97
14.48,5.98
14.5,5.98
14.52,6.0
14.54,5.99
14.56,5.99
14.58,6.0
14.6,6.02
14.62,6.0
14.64,6.04
14.66,6.05
14.68,6.04
14.7,6.05
14.72,6.04
14.74,6.07
14.76,6.08
14.78,6.08
14.8,6.08
14.82,6.08
14.84,6.1
14.86,6.11
14.88,6.12
14.9,6.13
14.92,6.13
14.94,6.14
14.96,6.15
14.98,6.17
15.0,6.15
15.02,6.16
15.04,6.18
15.06,6.18
15.08,6.2
15.1,6.21
15.12,6.22
15.14,6.22
15.16,6.22
15.18,6.23
15.2,6.23
15.22,6.23
15.24,6.23
15.26,6.26
15.28,6.24
15.3,6.27
15.32,6.27
15.34,6.27
15.36,6.28
15.38,6.3
15.4,6.28
15.42,6.3
15.44,6.29
15.46,6.33
15.48,6.31
15.5,6.31
15.52,6.34
15.54,6.32
15.56,6.31
15.58,6.34
15.6,6.35
15.62,6.34
15.64,6.34
15.66,6.37
15.68,6.36
15.7,6.37
15.72,6.36
15.74,6.37
15.76,6.38
15.78,6.37
15.8,6.38
15.82,6.38
15.84,6.38
15.86,6.39
15.88,6.39
15.9,6.4
15.92,6.4
15.94,6.4
15.96,6.39
15.98,6.41
16.0,6.41
16.02,6.42
16.04,6.43
16.06,6.41
16.08,6.45
16.1,6.44
16.12,6.45
16.14,6.45
16.16,6.46
16.18,6.46
16.2,6.46
16.22,6.46
16.24,6.48
16.26,6.48
16.28,6.48
16.3,6.48
16.32,6.52
16.34,6.52
16.36,6.52
16.38,6.52
16.4,6.53
16.42,6.54
16.44,6.53
16.46,6.55
16.48,6.54
16.5,6.57
16.52,6.56
16.54,6.58
16.56,6.57
16.58,6.56
16.6,6.59
16.62,6.6
16.64,6.62
16.66,6.59
16.68,6.63
16.7,6.64
16.72,6.63
16.74,6.62
16.76,6.62
16.78,6.63
16.8,6.64
16.82,6.67
16.84,6.66
16.86,6.66
16.88,6.65
16.9,6.65
16.92,6.66
16.94,6.68
16.96,6.68
16.98,6.67
17.0,6.69
17.02,6.71
17.04,6.7
17.06,6.71
17.08,6.71
17.1,6.73
17.12,6.74
17.14,6.72
17.16,6.75
17.18,6.75
17.2,6.76
17.22,6.75
17.24,6.79
17.26,6.77
17.28,6.8
17.3,6.8
17.32,6.81
17.34,6.83
17.36,6.84
17.38,6.85
17.4,6.86
17.42,6.86
17.44,6.89
17.46,6.87
17.48,6.9
17.5,6.91
17.52,6.93
17.54,6.95
17.56,6.95
17.58,6.95
17.6,6.98
17.62,6.97
17.64,6.97
17.66,6.98
17.68,6.99
17.7,7.02
17.72,7.02
17.74,7.01
17.76,7.04
17.78,7.06
17.8,7.06
17.82,7.07
17.84,7.06
17.86,7.07
17.88,7.07
17.9,7.1
17.92,7.11
17.94,7.1
17.96,7.12
17.98,7.13
18.0,7.1
18.02,7.12
18.04,7.14
18.06,7.13
18.08,7.15
18.1,7.16
18.12,7.13
18.14,7.18
18.16,7.16
18.18,7.16
18.2,7.18
18.22,7.19
18.24,7.21
18.26,7.2
18.28,7.24
18.3,7.23
18.32,7.21
18.34,7.25
18.36,7.26
18.38,7.26
18.4,7.26
18.42,7.27
18.44,7.29
18.46,7.31
18.48,7.29
18.5,7.3
18.52,7.32
18.54,7.31
18.56,7.33
18.58,7.32
18.6,7.35
18.62,7.35
18.64,7.36
18.66,7.39
18.68,7.38
18.7,7.39
18.72,7.4
18.74,7.41
18.76,7.42
18.78,7.42
18.8,7.43
18.82,7.42
18.84,7.46
18.86,7.44
18.88,7.46
18.9,7.47
18.92,7.49
18.94,7.47
18.96,7.49
18.98,7.51
19.0,7.5
19.02,7.51
19.04,7.51
19.06,7.54
19.08,7.53
19.1,7.53
19.12,7.56
19.14,7.54
19.16,7.55
19.18,7.54
19.2,7.56
19.22,7.55
19.24,7.56
19.26,7.59
19.28,7.58
19.3,7.58
19.32,7.6
19.34,7.58
19.36,7.6
19.38,7.59
19.4,7.59
19.42,7.61
19.44,7.6
19.46,7.61
19.48,7.61
19.5,7.62
19.52,7.63
19.54,7.64
19.56,7.62
19.58,7.63
19.6,7.63
19.62,7.66
19.64,7.66
19.66,7.66
19.68,7.68
19.7,7.68
19.72,7.7
19.75,7.7
19.76,7.68
19.78,7.69
19.8,7.69
19.82,7.74
19.84,7.72
19.86,7.75
19.88,7.74
19.9,7.74
19.92,7.74
19.94,7.75
19.96,7.75
19.98,7.78
20.0,7.77
20.02,7.8
20.04,7.8
20.06,7.82
20.08,7.82
20.1,7.79
20.12,7.82
20.14,7.82
20.16,7.83
20.18,7.82
20.2,7.87
20.22,7.85
20.24,7.85
20.26,7.86
20.28,7.87
20.3,7.85
20.32,7.88
20.34,7.88
20.36,7.9
20.38,7.88
20.4,7.87
20.42,7.9
20.44,7.91
20.46,7.93
20.48,7.92
20.5,7.93
20.52,7.91
20.54,7.95
20.56,7.94
20.58,7.96
20.6,7.94
20.62,7.97
20.64,7.97
20.66,7.97
20.68,7.99
20.7,8.0
20.72,8.0
20.74,8.03
20.76,8.02
20.78,8.02
20.8,8.02
20.82,8.08
20.84,8.07
20.86,8.04
20.88,8.05
20.9,8.08
20.92,8.07
20.94,8.08
20.96,8.11
20.98,8.13
21.0,8.11
21.02,8.14
21.04,8.16
21.06,8.15
21.08,8.18
21.1,8.18
21.12,8.19
21.14,8.21
21.16,8.23
21.18,8.22
21.2,8.22
21.22,8.26
21.24,8.26
21.26,8.26
21.28,8.27
21.3,8.27
21.32,8.29
21.34,8.31
21.36,8.28
21.38,8.31
21.4,8.32
21.42,8.3
21.44,8.31
21.46,8.32
21.48,8.32
21.5,8.33
21.52,8.34
21.54,8.36
21.56,8.35
21.58,8.35
21.6,8.35
21.62,8.39
21.64,8.38
21.67,8.38
21.68,8.39
21.7,8.4
21.72,8.41
21.74,8.43
21.76,8.43
21.78,8.43
21.8,8.43
21.82,8.42
21.84,8.46
21.86,8.44
21.88,8.48
21.9,8.46
21.92,8.48
21.94,8.47
21.96,8.46
21.98,8.48
22.0,8.49
22.02,8.5
22.04,8.51
22.06,8.53
22.08,8.55
22.1,8.57
22.12,8.54
22.14,8.55
22.16,8.56
22.18,8.55
22.2,8.58
22.22,8.58
22.24,8.59
22.26,8.61
22.28,8.62
22.3,8.58
22.32,8.59
22.34,8.63
22.36,8.62
22.38,8.63
22.4,8.65
22.42,8.63
22.44,8.65
22.46,8.66
22.48,8.66
22.5,8.65
22.52,8.65
22.54,8.66
22.56,8.69
22.58,8.68
22.6,8.68
22.62,8.69
22.64,8.72
22.66,8.71
