Time (s),Distance (m)
4.72,2.15
4.74,2.16
4.76,2.16
4.78,2.16
4.8,2.18
4.82,2.19
4.84,2.19
4.86,2.17
4.88,2.18
4.9,2.19
4.92,2.2
4.94,2.2
4.96,2.2
4.98,2.21
5.0,2.22
5.02,2.22
5.04,2.23
5.06,2.25
5.08,2.25
5.1,2.26
5.12,2.27
5.14,2.27
5.16,2.27
5.18,2.28
5.2,2.27
5.22,2.29
5.24,2.29
5.26,2.3
5.28,2.31
5.3,2.32
5.32,2.32
5.34,2.32
5.36,2.32
5.38,2.34
5.4,2.33
5.42,2.33
5.44,2.35
5.46,2.35
5.48,2.36
5.5,2.37
5.52,2.38
5.54,2.38
5.56,2.39
5.58,2.39
5.6,2.39
5.63,2.39
5.64,2.4
5.66,2.39
5.68,2.42
5.7,2.42
5.72,2.42
5.74,2.43
5.76,2.43
5.78,2.43
5.8,2.44
5.82,2.44
5.84,2.45
5.86,2.45
5.88,2.45
5.9,2.46
5.92,2.46
5.94,2.46
5.96,2.47
5.98,2.48
6.0,2.48
6.02,2.5
6.04,2.51
6.06,2.51
6.08,2.51
6.1,2.52
6.12,2.52
6.14,2.52
6.16,2.54
6.18,2.54
6.2,2.54
6.22,2.54
6.24,2.54
6.26,2.54
6.28,2.55
6.3,2.55
6.32,2.56
6.34,2.55
6.36,2.57
6.38,2.56
6.4,2.56
6.42,2.57
6.44,2.57
6.46,2.57
6.48,2.57
6.5,2.58
6.52,2.59
6.54,2.57
6.56,2.57
6.58,2.58
6.6,2.58
6.62,2.58
6.64,2.58
6.66,2.59
6.68,2.58
6.7,2.59
6.72,2.59
6.74,2.58
6.76,2.6
6.78,2.6
6.8,2.59
6.82,2.6
6.84,2.61
6.86,2.62
6.88,2.62
6.9,2.62
6.92,2.64
6.94,2.64
6.96,2.64
6.98,2.65
7.0,2.65
7.02,2.66
7.04,2.67
7.06,2.68
7.08,2.68
7.1,2.68
7.12,2.69
7.14,2.7
7.16,2.7
7.18,2.7
7.2,2.72
7.22,2.72
7.24,2.72
7.26,2.73
7.28,2.73
7.3,2.73
7.32,2.75
7.34,2.74
7.36,2.75
7.38,2.76
7.4,2.77
7.42,2.76
7.44,2.77
7.46,2.77
7.48,2.78
7.5,2.79
7.52,2.8
7.54,2.8
7.56,2.8
7.58,2.81
7.6,2.82
7.62,2.82
7.64,2.83
7.66,2.84
7.68,2.83
7.7,2.84
7.72,2.84
7.74,2.85
7.76,2.86
7.78,2.86
7.8,2.87
7.82,2.87
7.84,2.87
7.86,2.88
7.88,2.89
7.9,2.89
7.92,2.89
7.94,2.92
7.96,2.91
7.98,2.93
8.0,2.93
8.02,2.93
8.04,2.93
8.06,2.94
8.08,2.94
8.1,2.95
8.12,2.96
8.14,2.96
8.16,2.96
8.18,2.97
8.2,2.97
8.22,2.97
8.24,2.99
8.26,2.98
8.28,3.0
8.3,2.99
8.32,3.02
8.34,3.02
8.36,3.02
8.38,3.02
8.4,3.02
8.42,3.02
8.44,3.03
8.46,3.05
8.48,3.04
8.5,3.05
8.52,3.06
8.54,3.06
8.56,3.07
8.58,3.07
8.6,3.07
8.62,3.08
8.64,3.09
8.66,3.09
8.68,3.09
8.7,3.09
8.72,3.09
8.74,3.1
8.76,3.11
8.79,3.11
8.8,3.12
8.82,3.13
8.84,3.13
8.86,3.14
8.88,3.15
8.9,3.15
8.92,3.16
8.94,3.16
8.96,3.17
8.98,3.17
9.0,3.19
9.02,3.18
9.04,3.2
9.06,3.21
9.08,3.21
9.1,3.21
9.12,3.22
9.15,3.22
9.16,3.24
9.18,3.23
9.2,3.24
9.22,3.24
9.24,3.24
9.26,3.26
9.28,3.26
9.3,3.26
9.32,3.26
9.34,3.27
9.36,3.28
9.38,3.28
9.4,3.29
9.42,3.29
9.44,3.3
9.46,3.3
9.48,3.3
9.5,3.3
9.52,3.32
9.54,3.33
9.56,3.33
9.59,3.34
9.6,3.33
9.62,3.33
9.64,3.35
9.66,3.34
9.68,3.34
9.7,3.35
9.72,3.36
9.74,3.36
9.76,3.36
9.78,3.36
9.8,3.38
9.82,3.37
9.84,3.38
9.86,3.39
9.88,3.38
9.9,3.4
9.92,3.39
9.94,3.41
9.96,3.4
9.98,3.41
10.0,3.42
10.02,3.43
10.04,3.43
10.06,3.44
10.08,3.44
10.1,3.45
10.12,3.47
10.14,3.47
10.16,3.48
10.18,3.48
10.2,3.5
10.22,3.5
10.24,3.5
10.26,3.51
10.28,3.52
10.3,3.52
10.32,3.53
10.34,3.54
10.36,3.53
10.38,3.55
10.4,3.57
10.42,3.56
10.44,3.58
10.46,3.59
10.48,3.59
10.5,3.59
10.52,3.59
10.54,3.61
10.56,3.62
10.58,3.62
10.6,3.62
10.62,3.63
10.64,3.63
10.66,3.64
10.68,3.65
10.7,3.65
10.72,3.66
10.74,3.66
10.76,3.65
10.78,3.66
10.8,3.67
10.83,3.67
10.84,3.67
10.86,3.69
10.88,3.68
10.9,3.69
10.92,3.7
10.94,3.69
10.96,3.7
10.98,3.7
11.0,3.7
11.02,3.7
11.04,3.71
11.06,3.71
11.08,3.73
11.1,3.72
11.12,3.73
11.14,3.73
11.16,3.73
11.18,3.73
11.2,3.75
11.22,3.75
11.24,3.76
11.26,3.76
11.28,3.76
11.3,3.77
11.32,3.77
11.34,3.79
11.36,3.79
11.38,3.79
11.4,3.8
11.42,3.82
11.44,3.83
11.46,3.83
11.48,3.85
11.5,3.84
11.52,3.86
11.54,3.86
11.56,3.86
11.58,3.87
11.6,3.88
11.62,3.89
11.64,3.9
11.66,3.93
11.68,3.9
11.7,3.93
11.72,3.93
11.74,3.94
11.76,3.95
11.78,3.93
11.8,3.95
11.82,3.96
11.84,3.97
11.86,3.98
11.88,3.99
11.9,3.99
11.92,3.99
11.94,4.0
11.96,4.02
11.98,4.01
12.0,4.03
12.02,4.04
12.04,4.03
12.06,4.03
12.08,4.04
12.1,4.06
12.12,4.05
12.14,4.08
12.16,4.08
12.18,4.07
12.2,4.08
12.22,4.1
12.24,4.1
12.26,4.1
12.28,4.1
12.3,4.1
12.32,4.11
12.34,4.14
12.36,4.13
12.38,4.13
12.4,4.13
12.42,4.13
12.44,4.16
12.46,4.15
12.48,4.17
12.5,4.16
12.52,4.16
12.54,4.18
12.56,4.16
12.58,4.19
12.6,4.19
12.62,4.2
12.64,4.2
12.66,4.21
12.68,4.22
12.7,4.22
12.73,4.23
12.74,4.24
12.76,4.25
12.78,4.25
12.8,4.26
12.82,4.26
12.84,4.27
12.86,4.28
12.88,4.28
12.9,4.3
12.92,4.31
12.94,4.31
12.96,4.31
12.98,4.33
13.0,4.34
13.02,4.34
13.04,4.35
13.06,4.36
13.08,4.37
13.1,4.39
13.12,4.38
13.14,4.39
13.16,4.41
13.18,4.4
13.2,4.42
13.22,4.42
13.24,4.41
13.26,4.44
13.28,4.42
13.3,4.44
13.32,4.44
13.34,4.45
13.36,4.45
13.38,4.46
13.4,4.48
13.43,4.48
13.44,4.46
13.46,4.5
13.48,4.49
13.5,4.51
13.52,4.49
13.54,4.51
13.56,4.49
13.58,4.52
13.6,4.53
13.62,4.54
13.64,4.54
13.66,4.55
13.68,4.54
13.7,4.57
13.72,4.57
13.74,4.57
13.76,4.58
13.78,4.58
13.8,4.6
13.82,4.6
13.84,4.59
13.86,4.62
13.88,4.61
13.9,4.62
13.92,4.62
13.94,4.63
13.96,4.63
13.98,4.65
14.0,4.66
14.02,4.67
14.04,4.68
14.06,4.68
14.08,4.68
14.1,4.69
14.12,4.71
14.14,4.72
14.16,4.72
14.18,4.72
14.2,4.74
14.22,4.74
14.24,4.76
14.26,4.78
14.28,4.77
14.3,4.79
14.32,4.79
14.34,4.79
14.36,4.82
14.38,4.82
14.4,4.83
14.42,4.83
14.44,4.84
14.46,4.85
14.48,4.86
14.5,4.87
14.52,4.87
14.54,4.89
14.56,4.88
14.58,4.89
14.6,4.89
14.62,4.9
14.64,4.91
14.66,4.9
14.68,4.91
14.7,4.93
14.72,4.92
14.74,4.93
14.76,4.93
14.78,4.94
14.8,4.96
14.82,4.94
14.84,4.95
14.86,4.96
14.88,4.96
14.9,4.95
14.92,4.97
14.94,4.98
14.96,4.98
14.98,5.02
15.0,5.01
15.02,5.03
15.04,5.03
15.06,5.02
15.08,5.01
15.1,5.03
15.12,5.04
15.14,5.03
15.16,5.04
15.18,5.05
15.2,5.05
15.22,5.04
15.24,5.06
15.26,5.06
15.28,5.09
15.3,5.08
15.32,5.09
15.35,5.09
15.36,5.12
15.38,5.12
15.4,5.13
15.43,5.13
15.44,5.14
15.46,5.14
15.48,5.14
15.5,5.17
15.52,5.17
15.54,5.18
15.56,5.18
15.58,5.19
15.6,5.21
15.62,5.21
15.64,5.19
15.66,5.21
15.68,5.21
15.7,5.22
15.72,5.22
15.74,5.23
15.76,5.24
15.78,5.26
15.8,5.25
15.82,5.24
15.84,5.25
15.86,5.27
15.88,5.26
15.9,5.27
15.92,5.27
15.94,5.28
15.96,5.27
15.98,5.29
16.0,5.3
16.02,5.29
16.04,5.3
16.06,5.31
16.08,5.3
16.1,5.33
16.12,5.33
16.14,5.33
16.16,5.33
16.18,5.34
16.2,5.34
16.22,5.33
16.24,5.36
16.26,5.36
16.28,5.36
16.3,5.35
16.32,5.36
16.34,5.38
16.36,5.38
16.38,5.38
16.4,5.39
16.42,5.41
16.44,5.42
16.46,5.42
16.48,5.42
16.5,5.44
16.52,5.44
16.54,5.45
16.56,5.45
16.58,5.45
16.6,5.47
16.62,5.46
16.64,5.47
16.66,5.48
16.68,5.49
16.7,5.5
16.72,5.5
16.74,5.49
16.76,5.51
16.78,5.52
16.8,5.51
16.82,5.54
16.84,5.55
16.86,5.55
16.88,5.55
16.9,5.57
16.92,5.57
16.94,5.58
16.96,5.6
16.98,5.59
17.0,5.59
17.02,5.61
17.04,5.63
17.06,5.63
17.08,5.63
17.1,5.64
17.12,5.65
17.14,5.65
17.16,5.66
17.18,5.68
17.2,5.67
17.22,5.68
17.24,5.69
17.26,5.69
17.28,5.69
17.3,5.71
17.32,5.72
17.34,5.73
17.36,5.73
17.38,5.75
17.4,5.74
17.42,5.75
17.44,5.75
17.46,5.76
17.48,5.76
17.5,5.78
17.52,5.76
17.54,5.79
17.56,5.78
17.58,5.78
17.6,5.79
17.62,5.8
17.64,5.83
17.66,5.83
17.68,5.81
17.7,5.82
17.72,5.82
17.74,5.83
17.76,5.85
17.78,5.86
17.8,5.86
17.82,5.88
17.84,5.85
17.86,5.87
17.88,5.88
17.9,5.89
17.92,5.9
17.94,5.9
17.96,5.92
17.98,5.91
18.0,5.93
18.02,5.94
18.04,5.95
18.06,5.96
18.08,5.96
18.1,5.98
18.12,5.98
18.14,5.99
18.16,6.01
18.18,6.02
18.2,6.05
18.22,6.03
18.24,6.04
18.26,6.04
18.28,6.04
18.3,6.05
18.32,6.06
18.34,6.08
18.36,6.07
18.38,6.08
18.4,6.09
18.42,6.09
18.44,6.09
18.46,6.1
18.48,6.09
18.5,6.1
18.52,6.11
18.54,6.11
18.56,6.14
18.58,6.12
18.6,6.13
18.62,6.14
18.64,6.13
18.66,6.13
18.68,6.14
18.7,6.15
18.72,6.15
18.74,6.16
18.76,6.16
18.78,6.18
18.8,6.18
18.82,6.19
18.84,6.17
18.86,6.21
18.88,6.2
18.9,6.21
18.92,6.21
18.94,6.23
18.96,6.23
18.98,6.25
19.0,6.24
19.02,6.25
19.04,6.25
19.06,6.26
19.08,6.27
19.1,6.26
19.12,6.28
19.14,6.28
19.16,6.29
19.18,6.3
19.2,6.29
19.22,6.31
19.24,6.31
19.26,6.34
19.28,6.31
19.3,6.35
19.32,6.34
19.34,6.35
19.36,6.38
19.38,6.37
19.4,6.38
19.42,6.39
19.44,6.38
19.46,6.39
19.48,6.4
19.5,6.43
19.52,6.42
19.54,6.43
19.56,6.44
19.58,6.46
19.6,6.45
19.62,6.46
19.64,6.45
19.66,6.45
19.68,6.46
19.7,6.46
19.72,6.48
19.74,6.5
19.76,6.5
19.78,6.5
19.8,6.52
19.82,6.52
19.84,6.53
19.86,6.56
19.88,6.54
19.9,6.56
19.92,6.57
19.94,6.56
19.96,6.56
19.98,6.57
20.0,6.59
20.02,6.6
20.04,6.6
20.06,6.6
20.08,6.61
20.1,6.61
20.12,6.61
20.14,6.63
20.16,6.63
20.18,6.64
20.2,6.65
20.22,6.65
20.24,6.67
20.26,6.66
20.28,6.68
20.3,6.67
20.32,6.69
20.34,6.69
20.36,6.7
20.38,6.7
20.4,6.72
20.42,6.71
20.44,6.74
20.46,6.73
20.48,6.75
20.5,6.75
20.52,6.75
20.54,6.77
20.56,6.78
20.58,6.78
20.6,6.8
20.62,6.8
20.64,6.81
20.66,6.82
20.68,6.83
20.7,6.83
20.72,6.84
20.74,6.83
20.76,6.85
20.78,6.85
20.8,6.86
20.82,6.88
20.84,6.87
20.86,6.88
20.88,6.88
20.9,6.91
20.92,6.91
20.94,6.89
20.96,6.91
20.98,6.91
21.0,6.91
21.02,6.93
21.04,6.95
21.06,6.97
21.08,6.93
21.1,6.96
21.12,6.95
21.14,6.97
21.16,6.96
21.18,6.98
21.2,6.99
21.22,7.0
21.24,7.01
21.26,7.01
21.28,7.03
21.3,7.02
21.32,7.03
21.34,7.03
21.36,7.05
21.38,7.05
21.4,7.04
21.42,7.05
21.44,7.06
21.46,7.09
21.48,7.07
21.5,7.1
21.52,7.07
21.54,7.11
21.56,7.11
21.58,7.12
21.6,7.12
21.62,7.12
21.64,7.13
21.66,7.16
21.68,7.17
21.7,7.15
21.72,7.17
21.74,7.17
21.76,7.16
21.78,7.2
21.8,7.21
21.82,7.21
21.84,7.24
21.86,7.24
21.88,7.26
21.9,7.25
21.92,7.27
21.94,7.26
21.96,7.28
21.98,7.28
22.0,7.3
22.02,7.31
22.04,7.29
22.06,7.33
22.08,7.31
22.1,7.33
22.12,7.35
22.14,7.34
22.16,7.34
22.18,7.35
22.2,7.35
22.22,7.35
22.24,7.36
22.26,7.36
22.28,7.39
22.3,7.36
22.32,7.4
22.34,7.41
22.36,7.4
22.38,7.41
22.4,7.4
22.42,7.43
22.44,7.42
22.46,7.42
22.48,7.4
22.5,7.43
22.52,7.44
22.54,7.46
22.56,7.47
22.58,7.46
22.6,7.46
22.62,7.46
22.64,7.52
22.66,7.52
22.68,7.49
22.7,7.49
22.72,7.52
22.74,7.53
22.76,7.51
22.78,7.53
22.8,7.55
22.82,7.53
22.84,7.57
22.86,7.57
22.88,7.59
22.9,7.59
22.92,7.58
22.94,7.6
22.96,7.62
22.98,7.64
23.0,7.65
23.02,7.64
23.04,7.65
23.06,7.66
23.08,7.67
23.1,7.66
23.12,7.68
23.14,7.7
23.16,7.71
23.18,7.72
23.2,7.7
23.22,7.76
23.24,7.74
23.26,7.73
23.28,7.76
23.3,7.75
23.32,7.77
23.34,7.76
23.36,7.77
23.38,7.79
23.4,7.76
23.42,7.79
23.44,7.8
23.46,7.78
23.48,7.82
23.5,7.84
23.52,7.82
23.54,7.84
23.56,7.83
23.58,7.87
23.6,7.86
23.62,7.85
23.64,7.86
23.66,7.89
23.68,7.88
23.7,7.88
23.72,7.89
23.74,7.9
23.76,7.9
23.78,7.91
23.8,7.93
23.82,7.95
23.84,7.94
23.86,7.95
23.88,7.95
23.9,7.94
23.92,7.95
23.94,7.97
23.96,7.98
23.98,7.97
24.0,8.03
24.02,8.03
24.04,8.0
24.06,8.04
24.08,8.02
24.1,8.04
24.12,8.07
24.14,8.08
24.16,8.06
24.18,8.06
24.2,8.1
24.22,8.13
24.24,8.13
24.26,8.11
24.28,8.11
24.3,8.15
24.32,8.15
24.34,8.16
24.36,8.18
24.38,8.18
24.4,8.2
24.42,8.19
24.44,8.19
24.46,8.21
24.48,8.19
24.5,8.22
24.52,8.22
24.54,8.23
24.56,8.25
24.58,8.25
24.6,8.25
24.62,8.27
24.64,8.26
24.66,8.26
24.68,8.27
24.7,8.29
24.72,8.28
24.74,8.28
24.76,8.3
24.78,8.34
24.8,8.33
24.82,8.34
24.84,8.34
24.86,8.33
24.88,8.35
24.9,8.36
24.92,8.37
24.94,8.36
24.96,8.37
24.98,8.39
25.0,8.38
25.02,8.37
25.04,8.4
25.06,8.41
25.08,8.41
25.1,8.43
25.12,8.45
25.14,8.45
25.16,8.46
25.18,8.44
25.2,8.46
25.22,8.47
25.24,8.46
25.26,8.49
25.28,8.48
25.3,8.49
25.32,8.49
25.34,8.49
25.36,8.52
25.38,8.55
25.4,8.53
25.42,8.53
25.44,8.55
25.46,8.56
25.48,8.56
25.5,8.59
25.52,8.58
25.54,8.58
25.56,8.59
25.58,8.58
25.6,8.59
25.62,8.61
25.64,8.62
25.66,8.61
25.68,8.64
25.7,8.66
25.72,8.64
25.74,8.67
25.76,8.63
25.78,8.66
25.8,8.66
25.82,8.67
25.84,8.68
25.86,8.68
25.88,8.69
