Time (s),Distance (m)
7.86,4.96
7.88,4.95
7.9,4.98
7.92,4.98
7.94,4.97
7.96,5.0
7.98,5.01
8.0,5.01
8.02,5.01
8.04,5.03
8.06,5.05
8.08,5.05
8.1,5.05
8.12,5.06
8.14,5.06
8.16,5.08
8.19,5.09
8.2,5.1
8.22,5.11
8.24,5.13
8.26,5.14
8.28,5.15
8.31,5.17
8.32,5.16
8.34,5.18
8.36,5.17
8.38,5.2
8.4,5.2
8.42,5.22
8.44,5.23
8.46,5.24
8.48,5.26
8.5,5.27
8.52,5.29
8.54,5.3
8.56,5.31
8.58,5.33
8.6,5.35
8.63,5.33
8.64,5.35
8.66,5.37
8.68,5.38
8.7,5.4
8.72,5.4
8.74,5.41
8.76,5.42
8.78,5.45
8.8,5.45
8.82,5.45
8.84,5.46
8.86,5.47
8.88,5.48
8.9,5.48
8.92,5.49
8.94,5.5
8.96,5.5
8.98,5.51
9.0,5.52
9.02,5.53
9.04,5.54
9.06,5.55
9.08,5.57
9.1,5.59
9.12,5.59
9.14,5.61
9.16,5.61
9.18,5.63
9.2,5.65
9.22,5.66
9.24,5.67
9.26,5.7
9.28,5.71
9.3,5.72
9.32,5.73
9.34,5.72
9.36,5.75
9.38,5.77
9.4,5.77
9.42,5.78
9.44,5.79
9.46,5.8
9.48,5.81
9.5,5.81
9.52,5.83
9.55,5.84
9.56,5.84
9.58,5.85
9.6,5.86
9.62,5.88
9.64,5.88
9.66,5.89
9.68,5.9
9.7,5.91
9.72,5.92
9.74,5.93
9.76,5.93
9.78,5.95
9.8,5.96
9.82,5.97
9.84,5.98
9.86,5.98
9.88,5.98
9.9,6.01
9.92,6.01
9.94,6.02
9.96,6.04
9.98,6.05
10.0,6.05
10.02,6.06
10.04,6.06
10.06,6.09
10.08,6.1
10.1,6.1
10.12,6.11
10.14,6.11
10.16,6.13
10.18,6.16
10.2,6.16
10.22,6.18
10.24,6.19
10.27,6.2
10.28,6.23
10.3,6.22
10.32,6.23
10.35,6.24
10.36,6.26
10.38,6.28
10.4,6.29
10.42,6.31
10.44,6.3
10.46,6.31
10.48,6.35
10.5,6.33
10.52,6.35
10.54,6.36
10.56,6.38
10.58,6.38
10.6,6.4
10.62,6.4
10.64,6.4
10.66,6.41
10.68,6.43
10.7,6.44
10.72,6.47
10.74,6.46
10.76,6.46
10.78,6.44
10.8,6.46
10.82,6.49
10.84,6.48
10.86,6.49
10.88,6.5
10.9,6.51
10.92,6.5
10.94,6.52
10.96,6.53
10.99,6.54
11.0,6.54
11.02,6.54
11.04,6.56
11.06,6.55
11.08,6.59
11.1,6.59
11.12,6.6
11.15,6.63
11.16,6.62
11.18,6.64
11.2,6.65
11.22,6.67
11.24,6.68
11.26,6.69
11.28,6.7
11.3,6.7
11.32,6.73
11.34,6.74
11.36,6.75
11.38,6.75
11.4,6.76
11.42,6.76
11.44,6.78
11.46,6.79
11.48,6.81
11.5,6.8
11.52,6.8
11.54,6.82
11.56,6.82
11.58,6.85
11.6,6.86
11.62,6.86
11.64,6.88
11.66,6.88
11.68,6.86
11.7,6.88
11.72,6.9
11.74,6.91
11.76,6.91
11.78,6.92
11.8,6.93
11.82,6.94
11.84,6.95
11.86,6.96
11.88,6.97
11.91,6.99
11.92,7.0
11.94,7.02
11.96,7.0
11.98,7.03
12.0,7.04
12.02,7.08
12.04,7.09
12.06,7.08
12.08,7.11
12.1,7.12
12.12,7.11
12.15,7.14
12.16,7.17
12.19,7.17
12.2,7.18
12.22,7.19
12.24,7.21
12.26,7.24
12.28,7.24
12.3,7.23
12.32,7.26
12.35,7.28
12.36,7.28
12.38,7.27
12.4,7.29
12.43,7.32
12.44,7.3
12.46,7.31
12.48,7.33
12.5,7.33
12.52,7.33
12.54,7.34
12.56,7.34
12.58,7.37
12.6,7.36
12.62,7.37
12.64,7.39
12.66,7.38
12.68,7.4
12.7,7.39
12.72,7.42
12.74,7.42
12.76,7.41
12.79,7.44
12.8,7.43
12.82,7.46
12.84,7.45
12.86,7.44
12.88,7.44
12.9,7.47
12.92,7.48
12.94,7.49
12.96,7.49
12.98,7.48
13.0,7.51
13.02,7.54
13.04,7.54
13.06,7.53
13.08,7.55
13.1,7.55
13.12,7.57
13.14,7.58
13.16,7.6
13.19,7.61
13.2,7.61
13.22,7.6
13.24,7.64
13.26,7.67
13.28,7.66
13.3,7.68
13.32,7.7
13.34,7.68
13.36,7.69
13.38,7.7
13.4,7.69
13.42,7.71
13.44,7.73
13.46,7.73
13.48,7.77
13.51,7.74
13.52,7.76
13.54,7.79
13.56,7.77
13.58,7.8
13.6,7.8
13.62,7.81
13.64,7.83
13.66,7.84
13.68,7.85
13.7,7.86
13.72,7.86
13.74,7.86
13.76,7.87
13.79,7.91
13.8,7.88
13.82,7.9
13.84,7.93
13.86,7.92
13.88,7.95
13.9,7.94
13.92,7.96
13.94,7.98
13.96,7.99
13.98,7.99
14.0,7.98
14.02,8.02
14.04,8.04
14.06,8.03
14.08,8.05
14.1,8.05
14.12,8.07
14.14,8.13
14.16,8.11
14.18,8.13
14.2,8.14
14.22,8.14
14.24,8.16
14.26,8.16
14.28,8.18
14.31,8.19
14.32,8.21
14.34,8.2
14.36,8.22
14.39,8.23
14.4,8.25
14.42,8.25
14.44,8.24
14.47,8.27
14.48,8.26
14.5,8.28
14.52,8.28
14.55,8.3
14.56,8.33
14.58,8.3
14.6,8.32
14.62,8.32
14.64,8.35
14.66,8.35
14.68,8.34
14.7,8.35
14.72,8.35
14.74,8.38
14.76,8.4
14.78,8.41
14.8,8.4
14.83,8.41
14.84,8.43
14.86,8.45
14.88,8.45
14.9,8.45
14.92,8.45
14.95,8.51
14.96,8.5
14.98,8.51
15.0,8.53
15.02,8.52
15.04,8.53
15.07,8.55
15.08,8.56
15.1,8.56
15.12,8.59
15.14,8.61
15.16,8.59
15.18,8.61
15.2,8.62
15.22,8.64
15.24,8.64
15.26,8.64
15.28,8.64
15.3,8.66
15.32,8.64
15.34,8.68
15.36,8.67
15.38,8.69
15.4,8.68
15.42,8.7
